timestamp,attention,meditation,poor_signal,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,blink,label,total_latency(ms),logic_time(ms)
17:11:10,63,50,0,522124,229086,148100,24035,9021,179403,1324,778900,0,N,2.21350003266707,0.1225000014528632
17:11:11,77,41,0,849499,322395,77052,25901,6710,206323,5279,707016,0,N,0.3917000140063464,0.1370999962091446
17:11:12,77,20,0,164999,858030,26965,5046,5524,186182,7215,757601,0,N,2.142699959222228,0.0960999750532209
17:11:13,78,34,0,298976,48953,47139,1261,1484,48839,927,184019,0,N,0.16739999409765,0.1088000135496258
17:11:14,77,29,0,69141,86568,45459,736,940,47467,1194,188662,0,N,3.40330001199618,0.1017000176943838
17:11:15,77,34,0,139453,309955,108544,18225,2533,206546,4739,698807,0,N,29.935500002466146,0.0963000347837805
17:11:16,80,56,0,66614,84557,49752,2924,1752,55807,1443,182275,0,N,0.1531000016257167,0.0953999697230756
17:11:17,81,53,0,338062,202243,113301,18257,6368,194529,3859,757781,0,N,8.491599990520626,0.0994000001810491
17:11:18,80,54,0,1984449,587069,305000,11810,5910,240150,5924,709506,0,N,0.1705000177025795,0.1067000557668507
17:11:19,78,53,0,238332,344035,97114,14702,1793,188211,3556,755203,0,N,0.1509999856352806,0.0937999575398862
17:11:20,74,53,0,425803,519045,214729,26026,8885,160339,2393,796036,0,N,0.1543000107631087,0.0964999780990183
17:11:21,69,51,0,1464159,362477,167510,17493,5191,185406,5840,739716,0,N,0.1688000047579407,0.1080000074580311
17:11:22,67,51,0,1151956,533434,240736,11676,3654,188065,4939,737056,0,N,0.159399991389364,0.0985999940894544
17:11:23,69,61,0,179221,46224,59121,6195,1057,65208,643,184253,0,N,0.1607000012882053,0.097599986474961
17:11:24,77,61,0,877121,234131,150270,11352,7084,226639,4707,718183,0,N,0.1564000267535448,0.0982000492513179
17:11:25,78,61,0,1088877,307878,137680,17150,7650,163778,3293,758972,0,N,0.1576000358909368,0.0992999994195997
17:11:26,80,66,0,960966,208314,215298,9574,3521,163784,3780,751869,0,N,0.1567000290378928,0.0971000408753752
17:11:27,80,57,0,1147530,276606,99552,23750,5015,227549,3616,751030,0,N,0.1518999924883246,0.0954999704845249
17:11:28,74,47,0,305360,764167,67515,15512,2874,168026,4322,772390,0,N,0.1562000252306461,0.0995000009424984
17:11:29,78,53,0,1169038,102526,175940,26637,4286,189180,3790,760695,0,N,2.486300014425069,0.0965999788604676
17:11:30,80,43,0,1160225,363420,106190,12607,5283,221186,3390,786243,0,N,0.1574999769218266,0.1004000077955424
17:11:31,75,27,0,1135752,692232,45789,3148,2809,173445,1435,796521,0,N,2.317700011190027,0.0948000233620405
17:11:32,81,41,0,583608,200426,157191,12438,4683,228698,4726,751905,0,N,2.3843999952077866,0.0937000149860978
17:11:33,78,37,0,675290,324363,208663,17076,4675,216449,3856,774322,0,N,4.680600017309189,0.0951999682001769
17:11:34,75,34,0,803881,588630,97826,8559,4462,155458,5117,762169,0,N,2.3013000027276576,0.0948999659158289
17:11:35,78,50,0,513136,306838,186045,6064,2938,196882,5701,702395,0,N,0.1481000217609107,0.0906999921426177
17:11:36,74,47,0,293811,497912,102147,54932,10986,167588,3536,714528,0,N,0.1502999803051352,0.0944000203162431
17:11:37,69,34,0,65274,110512,6812,8907,4562,38552,321,179595,0,N,0.1627999590709805,0.104399980045855
17:11:38,74,44,0,495791,275628,190531,7585,8933,193034,8366,677629,0,N,0.160900002811104,0.098799995612353
17:11:39,66,53,0,196761,9504,10282,2525,953,3208,638,37701,0,N,2.2465999936684966,0.0998000032268464
17:15:28,27,67,0,465176,218820,68256,9006,24707,6449,10526,131836,0,N,0.1996000064536929,0.103199970908463
17:15:29,20,64,0,1211074,184270,81941,16501,14661,17023,3025,268400,0,N,0.1576000358909368,0.1005000085569918
17:15:30,21,56,0,160097,46088,20416,9226,2816,10501,990,83853,0,N,0.1558000221848487,0.0938000157475471
17:15:31,23,64,0,433680,157667,153264,12913,23434,20946,1910,379024,0,N,0.1503999810665846,0.0940999598242342
17:15:32,29,70,0,340145,55706,27576,5096,1085,3868,489,83995,0,N,0.1733000390231609,0.1139999949373304
17:15:33,41,66,0,1141556,561394,105943,114041,29697,187290,7800,1392580,0,N,0.1592999906279146,0.1007000100798904
17:15:34,38,69,0,133362,29745,13646,14680,5843,5106,925,87727,0,N,2.528199984226376,0.0974999857135117
17:15:35,50,61,0,810751,144738,22426,55999,27815,63269,2557,351114,0,N,0.1517999917268753,0.0950000248849392
17:15:36,70,64,0,548199,15239,41057,9048,9465,40412,3342,380968,0,N,0.1600999967195093,0.1035000314004719
17:15:37,74,66,0,553406,141455,65209,12733,18146,62333,2311,368726,0,N,0.1688000047579407,0.1078000059351325
17:15:38,81,70,0,300182,81996,177512,4650,5348,61902,2940,373321,0,N,2.611699979752302,0.1005999511107802
17:15:39,80,81,0,406736,60860,65870,8385,9982,32468,2458,394528,0,N,0.1559999655000865,0.0998999457806348
17:15:40,74,81,0,405069,207859,361436,21108,38542,168974,5232,1581722,0,N,0.1539000077173113,0.0970999826677143
17:15:41,67,77,0,66180,181063,44595,8980,7650,48621,1372,385348,0,N,0.1486999681219458,0.0928000081330537
17:15:42,70,70,0,172488,50900,79577,6962,9864,42722,3450,384395,0,N,0.1523999962955713,0.0954000279307365
17:15:43,64,75,0,793191,129097,178738,12210,8468,33481,2506,373552,0,N,0.1508999848738312,0.0951999682001769
17:15:44,70,69,0,243769,38302,44333,8987,4656,60288,1698,368804,0,N,2.3065999848768115,0.0953999697230756
17:15:45,70,70,0,1553912,693222,192450,44570,9810,182202,15626,1376717,0,N,0.1585999852977693,0.1012999564409256
17:15:46,69,48,0,1962815,1449894,109606,59359,23422,403580,8326,1584819,0,N,0.1512999879196286,0.0941000180318951
17:15:47,83,44,0,1989171,140566,368794,77501,47462,326287,32625,1979181,0,N,4.993799957446754,0.0942999613471329
17:15:48,77,20,0,641944,516395,5020,14248,11486,151863,3616,506278,0,N,0.1551000168547034,0.0991999986581504
17:15:49,81,27,0,160019,36979,31920,1940,2060,28550,1096,119800,0,N,0.1617000089026987,0.0989999971352517
17:15:50,91,51,0,1518009,54722,171547,9835,2671,185632,2334,526664,0,N,0.1485999673604965,0.0925000058487057
17:15:51,88,30,0,283667,374031,24909,19469,6955,160740,1024,535525,0,N,0.1559999655000865,0.0956999720074236
